"customer_key","gender","name","city","state_code","state","zip_code","country","continent","birthday","first_purchase_date","last_purchase_date","lifetime_spend","total_orders","months_since_first_purchase"
1849831,Female,Audra Conte,Saint Joseph,MO,Missouri,"64501",United States,North America,1948-03-23,2018-01-26,2020-06-28,3233.99,2,37
1850415,Male,William Jeffery,Sumter,SC,South Carolina,"29150",United States,North America,1969-03-10,2018-07-04,2019-10-17,7743.20,4,31
1851016,Female,Cynthia Campbell,Hitchcock,TX,Texas,"77563",United States,North America,1942-08-28,,,,,
1851066,Male,Robert Holland,El Paso,TX,Texas,"79901",United States,North America,1974-10-31,2019-06-15,2019-06-15,3040.00,1,20
1851176,Female,Wendi Moye,Chicago,IL,Illinois,"60607",United States,North America,1988-08-05,,,,,
1851335,Male,Joel Torres,Tucson,AZ,Arizona,"85704",United States,North America,1978-07-27,2016-08-09,2019-12-13,3150.76,3,54
1853071,Female,Velma Walsh,Tucson,AZ,Arizona,"85701",United States,North America,1967-04-29,2018-01-09,2019-10-15,3541.97,4,37
1853113,Male,Sammie Rountree,La Grange,IL,Illinois,"60525",United States,North America,1948-09-23,2017-09-14,2019-05-16,2574.72,3,41
1853279,Male,Richard Scott,Troutville,VA,Virginia,"24175",United States,North America,1981-07-05,2019-01-04,2021-01-07,4542.50,2,25
1853633,Male,Walter Carrasquillo,Bessemer,MI,Michigan,"49911",United States,North America,1994-08-28,2018-10-25,2018-10-25,1511.96,1,28
1853699,Female,Young Hudson,Chandler,OK,Oklahoma,"74834",United States,North America,1956-08-17,2016-01-02,2020-09-03,479.89,2,61
1853858,Female,Frances Yon,Stlouis,MO,Missouri,"63101",United States,North America,1998-02-25,,,,,
1854100,Female,Carol Wright,South Bend,IN,Indiana,"46601",United States,North America,1948-01-27,,,,,
1854450,Female,Ruth Brogden,Nashua,NH,New Hampshire,"3060",United States,North America,1935-06-21,2019-09-06,2019-09-11,1802.03,2,17
1854577,Male,Leonard Jury,Jackson,MS,Mississippi,"39213",United States,North America,1995-11-12,2017-07-06,2019-11-07,3951.04,6,43
1854760,Male,Jason Link,Sacramento,CA,California,"95814",United States,North America,1995-08-23,2016-05-24,2016-05-24,1739.94,1,57
1855046,Female,Carla Jobe,Racine,WI,Wisconsin,"53403",United States,North America,1938-10-30,2016-11-08,2020-05-28,45.38,2,51
1855193,Female,Samantha Burnham,La Mesa,CA,California,"91941",United States,North America,1964-07-26,2016-05-31,2016-05-31,708.00,1,57
1855347,Female,Anna Johnson,Beaverton,OR,Oregon,"97005",United States,North America,1971-12-23,2016-01-27,2019-09-10,11059.96,5,61
1855461,Male,John Herold,Chattanooga,TN,Tennessee,"37404",United States,North America,1989-10-24,2020-08-10,2020-08-10,539.97,1,6
1855661,Female,Norma Smail,Saginaw,MI,Michigan,"48607",United States,North America,1961-11-29,2018-08-24,2020-02-17,7763.72,2,30
1855763,Male,Robert Elder,Minneapolis,MN,Minnesota,"55415",United States,North America,1973-12-08,2017-01-12,2020-03-11,11933.32,5,49
1856070,Female,Jennifer Bertrand,Parma,MO,Missouri,"63870",United States,North America,1967-09-05,,,,,
1856073,Female,Penny Lopez,Wayne,NJ,New Jersey,"7477",United States,North America,1982-07-18,2019-05-16,2019-05-16,179.90,1,21
1856080,Female,Ann Griffin,Sarasota,FL,Florida,"34236",United States,North America,1936-12-28,,,,,
1856165,Male,Jeffrey Schrader,Eagle Pass,TX,Texas,"78852",United States,North America,1961-03-10,2019-01-07,2020-12-30,2595.55,2,25
1856179,Male,Lee Jones,Milan,MO,Missouri,"63556",United States,North America,1946-04-28,,,,,
1856221,Female,Stephanie Moore,Folsom,CA,California,"95630",United States,North America,1947-05-05,2016-02-13,2017-07-19,13926.31,2,60
1856690,Male,Derrick Patterson,Manchester,NH,New Hampshire,"3101",United States,North America,1957-10-10,2017-02-12,2017-02-12,2494.97,1,48
1857319,Female,Carmen Walker,Chicago,IL,Illinois,"60606",United States,North America,1996-07-26,,,,,
1857436,Male,Richard Krauss,Southfield,MI,Michigan,"48235",United States,North America,1990-06-08,2018-11-17,2020-02-01,5488.44,3,27
1857461,Female,Ruth Rios,Stone Creek,OH,Ohio,"43840",United States,North America,1996-08-22,2016-02-17,2016-02-17,49.80,1,60
1857519,Male,Reginald Lee,Sugar Land,TX,Texas,"77478",United States,North America,1954-06-15,2018-12-07,2020-03-02,4370.78,3,26
1857544,Male,Brian Hutson,Centennial,CO,Colorado,"80111",United States,North America,1954-04-30,,,,,
1857819,Female,Ofelia Altom,Ringling,OK,Oklahoma,"73456",United States,North America,1994-08-14,2018-05-29,2018-05-29,50.00,1,33
1857984,Male,Matthew Mullen,Downers Grove,IL,Illinois,"60515",United States,North America,2001-12-22,2017-06-01,2017-08-30,2814.86,2,44
1858251,Male,Phillip Harper,Albany,GA,Georgia,"31701",United States,North America,1943-05-03,2019-05-17,2020-07-16,12666.07,5,21
1858814,Female,Jill Ward,Glenbrook,NV,Nevada,"89413",United States,North America,1952-12-30,2019-02-28,2019-11-30,7541.96,3,24
1858963,Male,Thomas Moore,New Haven,CT,Connecticut,"6510",United States,North America,1966-07-10,2020-01-01,2020-01-01,1095.59,1,13
1859121,Male,Michael Panos,Tallahassee,FL,Florida,"32301",United States,North America,1936-12-01,2019-12-06,2020-01-18,962.00,2,14
1859707,Male,Wayne Snider,San Antonio,TX,Texas,"78258",United States,North America,1972-12-13,2018-12-19,2020-10-03,8865.40,2,26
1859740,Female,Catherine Keller,Orlando,FL,Florida,"32805",United States,North America,1939-01-20,2019-10-18,2019-10-18,3199.30,1,16
1860085,Female,Ruth Adams,Del Rio,TX,Texas,"78840",United States,North America,1965-01-19,2016-12-10,2020-11-13,5673.28,7,50
2021639,Female,Zdenka Jankov�,Charlotte,NC,North Carolina,"28202",United States,North America,1959-10-10,2018-12-15,2020-02-20,3996.98,3,26
2021916,Female,Felicja Adamska,Boston,MA,Massachusetts,"2210",United States,North America,1980-05-13,2017-02-21,2017-07-13,6069.93,2,48
2021930,Male,Andreas Johnsen,Greensboro,NC,North Carolina,"27403",United States,North America,1959-05-16,,,,,
2022199,Female,Leah Pizzey,Fort Lauderdale,FL,Florida,"33301",United States,North America,1937-08-26,2020-02-10,2020-02-10,2599.90,1,12
2022288,Male,Branko R�os,Spring Valley,NY,New York,"10977",United States,North America,1961-04-01,2019-06-12,2019-06-12,3470.00,1,20
2022707,Male,Zakarias Lindqvist,Kissimmee,FL,Florida,"34741",United States,North America,1967-03-11,2016-08-27,2019-11-21,1157.93,3,54
2022876,Female,Makayla Saltau,New York,NY,New York,"10003",United States,North America,1978-11-27,2019-03-13,2019-03-13,1840.00,1,23
2023185,Female,Ellie Kraus,Tacoma,WA,Washington,"98402",United States,North America,1994-09-02,2016-02-20,2020-12-02,9166.01,4,60
2023361,Male,Stanislav Hrnc�r,Gainesville,FL,Florida,"32641",United States,North America,1973-09-24,,,,,
2023470,Female,Gabriele Wechsler,Austin,TX,Texas,"78701",United States,North America,1965-08-12,2018-12-21,2020-06-06,680.52,2,26
2023886,Male,Vjekoslav Matijevic,Kingsport,TN,Tennessee,"37663",United States,North America,1956-11-02,,,,,
2024029,Male,Blake White,Waukesha,WI,Wisconsin,"53186",United States,North America,1969-10-07,2017-12-30,2021-01-05,8433.20,8,38
2024805,Male,Roslyn Quiron,Irvine,CA,California,"92614",United States,North America,1992-10-20,,,,,
2024932,Male,Klaus Friedmann,Orlando,FL,Florida,"32801",United States,North America,1966-03-25,,,,,
2025213,Female,Scarlet Sinclair,North Hollywood,CA,California,"91601",United States,North America,1994-02-02,2017-06-26,2020-01-04,9238.81,4,44
2025509,Male,Christopher Josephson,Philadelphia,PA,Pennsylvania,"19107",United States,North America,2000-08-30,2017-07-04,2019-01-02,2614.96,2,43
2025840,Male,Zbigniew �vejcar,Indianapolis,IN,Indiana,"46254",United States,North America,1945-08-30,2018-09-29,2019-05-21,3423.55,2,29
2026025,Female,Candance Hartsell,St Augustine,FL,Florida,"32092",United States,North America,1998-07-07,2016-02-19,2016-02-19,1407.00,1,60
2026065,Female,Hoda Petersson,City Of Commerce,CA,California,"90040",United States,North America,1975-11-01,2020-08-19,2020-08-19,259.98,1,6
2026561,Male,Sidney Gagnon,Mountain Home,ID,Idaho,"83648",United States,North America,1955-01-13,2020-06-25,2020-06-25,65.78,1,8
2026801,Female,Anna Svobodov�,Nisswa,MN,Minnesota,"56468",United States,North America,1990-12-15,2018-02-20,2020-03-13,17851.15,5,36
2026978,Male,Boris Tkalcic,Austin,TX,Texas,"78723",United States,North America,1981-01-27,2019-05-01,2019-05-01,6674.00,1,21
2027765,Male,Bartosz Piotrowski,West Allis,WI,Wisconsin,"53227",United States,North America,1936-05-17,2018-07-27,2018-07-27,1513.98,1,31
2029441,Female,Bethany Preston,Yukon,OK,Oklahoma,"73099",United States,North America,1986-05-24,2018-10-12,2019-06-05,3826.68,2,28
2029518,Male,Jan Berg,Los Angeles,CA,California,"90017",United States,North America,1939-04-04,2016-01-25,2019-02-27,5036.72,3,61
2029584,Female,Grace Willmore,Nashua,IA,Iowa,"50658",United States,North America,1944-10-04,2020-09-25,2020-09-25,4025.97,1,5
2029612,Female,Jeanette Larsson,Duncan,OK,Oklahoma,"73533",United States,North America,1956-01-24,,,,,
2029619,Female,Madeline Haller,Las Vegas,NV,Nevada,"89101",United States,North America,1972-12-20,2016-06-29,2020-01-01,18518.00,3,56
2029684,Male,Tihomil Antunovic,Doral,FL,Florida,"33166",United States,North America,1937-01-17,2017-10-20,2020-03-07,3279.94,2,40
2030035,Male,Yusuf Scott,Austin,TX,Texas,"78749",United States,North America,1981-04-22,2018-01-05,2021-02-19,5318.95,2,37
2030678,Female,Nina Davidsen,Salt Lake City,UT,Utah,"84119",United States,North America,1951-05-06,2017-04-28,2017-04-28,1409.91,1,46
1860133,Male,Victor Bills,Grand Rapids,MI,Michigan,"49503",United States,North America,1969-05-18,2017-07-07,2017-07-07,1301.06,1,43
1860591,Female,Ruthie Armstead,Northglenn,CO,Colorado,"80221",United States,North America,1975-07-23,2016-11-14,2021-01-01,7162.49,2,51
1860642,Female,Nancy Sherman,Medford,MN,Minnesota,"55049",United States,North America,1973-12-04,2017-01-02,2020-01-04,9954.79,5,49
1861020,Male,Scott Fullen,Waimea,HI,Hawaii,"96796",United States,North America,1999-01-15,2017-02-23,2020-05-23,23874.20,5,48
1861203,Female,Ellen Eskew,New Orleans,LA,Louisiana,"70112",United States,North America,1968-06-18,,,,,
1861354,Female,Ann Chafin,Los Angeles,CA,California,"90022",United States,North America,2000-12-04,2018-09-01,2019-10-11,2442.97,2,29
1861363,Male,Mike Cole,Spokane,WA,Washington,"99201",United States,North America,1968-02-10,2019-01-01,2019-01-01,1457.00,1,25
1861686,Female,Henrietta Kinlaw,Greenwood Lake,NY,New York,"10925",United States,North America,1948-11-15,2018-02-17,2020-01-21,357.95,2,36
1862524,Female,Patricia Vaughn,Redlands,CA,California,"92373",United States,North America,1989-03-25,2019-07-10,2019-07-10,159.99,1,19
1862622,Male,Ralph Flakes,Stamford,CT,Connecticut,"6902",United States,North America,1973-12-07,2017-07-13,2018-12-27,7053.48,3,43
1862990,Female,Joyce Scott,Carlsbad,CA,California,"92008",United States,North America,1968-08-26,2019-02-15,2019-02-15,5752.58,1,24
1863384,Female,Marion Stewart,Pomona,CA,California,"91766",United States,North America,1952-12-04,2018-08-09,2018-08-22,3016.59,2,30
1864077,Male,Todd Favreau,Hamilton,OH,Ohio,"45011",United States,North America,1975-11-24,,,,,
1864354,Female,Bonnie Benoit,Lubbock,TX,Texas,"79401",United States,North America,1963-06-02,2017-02-06,2020-12-24,6239.76,5,48
1864461,Male,Roger Stevenson,Hanceville,AL,Alabama,"35077",United States,North America,1938-08-03,2018-11-13,2019-11-15,2445.00,2,27
1864772,Female,Theresia Thompson,Grove City,PA,Pennsylvania,"16127",United States,North America,1969-11-08,2018-03-10,2020-05-07,3504.48,5,35
1865096,Female,Lillian Moncrief,Huntington,WV,West Virginia,"25705",United States,North America,1965-07-19,2017-10-31,2020-09-19,7438.18,4,40
1865137,Female,Judy Kincade,Houston,TX,Texas,"77023",United States,North America,1957-09-09,2019-07-04,2020-01-21,9839.67,2,19
1865189,Male,Joseph Mullins,Albany,GA,Georgia,"31701",United States,North America,1946-10-19,2016-08-06,2017-12-26,6091.95,3,54
1865305,Female,Laura White,Irvine,CA,California,"92664",United States,North America,1963-06-20,2019-07-24,2020-05-04,11044.97,2,19
1865362,Male,Kevin Oldenburg,Piscataway,NJ,New Jersey,"8854",United States,North America,1960-01-31,2018-04-27,2019-11-22,4954.01,4,34
1865399,Female,Evelyn Hooker,Oswego,KS,Kansas,"67356",United States,North America,1951-02-22,2017-12-25,2019-10-23,8510.01,4,38
1865833,Female,Evelyn Peck,East Syracuse,NY,New York,"13057",United States,North America,1998-02-23,2017-02-01,2020-01-25,7180.51,4,48
1865857,Male,Jose Pimentel,Harrisburg,PA,Pennsylvania,"17116",United States,North America,1968-02-29,2018-07-19,2018-07-19,4391.89,1,31
1866451,Male,Jeremiah Bruce,Sayville,NY,New York,"11782",United States,North America,1956-10-07,,,,,
1866870,Male,Howard Cooper,New York,NY,New York,"10019",United States,North America,1950-01-12,2020-02-26,2020-02-26,6486.40,1,12
1867076,Male,Ben Jorge,Penns Neck,NJ,New Jersey,"8540",United States,North America,1948-11-07,2017-10-07,2019-06-20,901.95,2,40
1867252,Female,Judith Booker,Lyons,OR,Oregon,"97358",United States,North America,1996-08-30,2016-10-29,2020-02-18,5657.02,3,52
1867338,Male,Fredrick Walsh,Sioux Falls,SD,South Dakota,"57102",United States,North America,1971-10-24,2018-12-27,2021-01-06,5797.52,4,26
1867738,Female,Martha Jacobsen,Salisbury,MD,Maryland,"21804",United States,North America,1960-06-21,,,,,
1868062,Female,Mary Mason,Walnut Creek,CA,California,"94597",United States,North America,1975-09-24,,,,,
1868588,Male,Shane Harry,Greenville,CA,California,"95947",United States,North America,1963-04-15,2016-02-17,2019-09-20,14204.23,6,60
2031123,Female,Christin Egger,Burnet,TX,Texas,"78611",United States,North America,1943-09-24,,,,,
2031457,Female,Andrea Hor�kov�,Merchantville,NJ,New Jersey,"8109",United States,North America,1955-01-15,2016-12-13,2020-08-03,952.20,4,50
2031698,Female,Mathilde CinqMars,Tualatin,OR,Oregon,"97062",United States,North America,1961-02-10,2019-05-17,2020-02-14,1910.08,2,21
2032025,Female,Michalina Wieczorek,Morehead,KY,Kentucky,"40351",United States,North America,1968-04-17,2016-01-05,2017-06-16,6895.64,2,61
2032411,Male,Eneyen Hern�ndez,Houston,TX,Texas,"77028",United States,North America,1938-12-18,2018-06-09,2020-01-04,19242.28,5,32
2032912,Female,Rebecca Porter,Los Angeles,CA,California,"90007",United States,North America,1946-05-26,2018-02-21,2019-08-15,18317.20,4,36
2032996,Female,Martha Ross,Crafton,PA,Pennsylvania,"15205",United States,North America,1936-06-21,2018-08-30,2020-05-25,1630.92,4,30
2033194,Male,Arvin Hermansson,Cary,NC,North Carolina,"27513",United States,North America,1981-08-26,2020-06-11,2020-06-12,676.17,2,8
2033219,Male,Richard Holley,Valdosta,GA,Georgia,"31601",United States,North America,1946-02-10,2018-05-25,2019-01-05,6660.38,2,33
2033268,Female,Jana Men��kov�,Floral Park,NY,New York,"11001",United States,North America,1998-01-19,,,,,
2033319,Female,Oda Hauge,Bainbridge,GA,Georgia,"31717",United States,North America,1971-09-28,2019-02-20,2019-09-04,533.95,2,24
2033335,Female,Irena �igov�,Bull Shoals,AR,Arkansas,"72619",United States,North America,1943-10-08,2018-10-20,2020-10-17,1821.06,3,28
2033946,Female,Senka Kupre�ak,Rupert,ID,Idaho,"83350",United States,North America,1948-12-03,2017-06-28,2020-01-01,5680.45,3,44
2033962,Female,Ksenia Pawlak,Oak Brook,IL,Illinois,"60523",United States,North America,1950-02-11,,,,,
2033974,Female,Zosia Pawlowska,Phoenix,AZ,Arizona,"85003",United States,North America,1962-01-10,2018-09-28,2019-05-18,24165.12,3,29
2034681,Male,Wlodek Gorski,Reading,PA,Pennsylvania,"19601",United States,North America,1955-02-08,2017-12-16,2019-03-13,5282.91,3,38
2034775,Female,Jirina Pol�vkov�,Allen,TX,Texas,"75002",United States,North America,1954-08-01,2016-10-08,2016-10-08,2986.36,1,52
2034808,Male,Francisco Burns,Bloomfield Township,MI,Michigan,"48302",United States,North America,1970-06-18,2017-12-19,2020-01-27,6589.55,6,38
2034809,Female,Tihana Stanic,Oviedo,FL,Florida,"32765",United States,North America,1954-03-04,2018-02-10,2020-08-26,7191.27,3,36
2034965,Male,Michael Finch,Winston Salem,NC,North Carolina,"27101",United States,North America,1943-06-07,2018-01-03,2019-10-12,6174.49,5,37
2035543,Male,Di�genes Almaraz,San Francisco,CA,California,"94124",United States,North America,1943-12-04,2016-10-29,2016-10-29,1638.00,1,52
2035577,Female,Martha Jeremiassen,Palmer,TX,Texas,"75152",United States,North America,1969-12-28,2019-05-25,2019-05-25,22.00,1,21
2035762,Male,Mario Jansson,Kannapolis,NC,North Carolina,"28081",United States,North America,1969-12-19,2019-02-09,2019-02-09,147.95,1,24
2035862,Male,Richard Malloy,Russellville,KY,Kentucky,"42276",United States,North America,1984-03-26,2016-08-06,2019-12-28,1891.29,4,54
2035885,Male,Cir�aco Mesa,Hattiesburg,MS,Mississippi,"39402",United States,North America,1975-01-04,2020-05-27,2020-05-27,815.91,1,9
2036286,Male,Eugeniusz Maciejewski,Minneapolis,MN,Minnesota,"55406",United States,North America,1984-05-04,2019-07-26,2019-07-26,3228.30,1,19
2037147,Female,Alexis Zimin,Carthage,IN,Indiana,"46115",United States,North America,1969-03-11,,,,,
2037290,Male,Alejandrino Luevano,Lafayette,IN,Indiana,"47905",United States,North America,1999-09-15,2018-12-05,2019-12-22,5991.29,2,26
2037884,Male,Mario �imunovic,Medway,OH,Ohio,"45341",United States,North America,1951-10-15,2016-03-02,2020-03-06,23549.55,7,59
2037906,Male,Henri Marcoux,Jacksonville,FL,Florida,"32202",United States,North America,1944-04-19,2016-12-16,2020-05-12,10348.63,4,50
2037916,Female,Jenna Ross,Marquette,MI,Michigan,"49855",United States,North America,1942-05-19,,,,,
2038257,Male,Inunnguaq Rasmussen,Elkhart,IN,Indiana,"46516",United States,North America,1966-10-22,2019-03-05,2019-03-05,3184.40,1,23
2038334,Female,Madison Cawthorne,Farber,MO,Missouri,"63345",United States,North America,1967-02-26,2016-06-06,2020-02-23,7528.00,3,56
2038509,Female,Nikola Nemcov�,Mclean,VA,Virginia,"22101",United States,North America,1939-11-19,2018-01-18,2018-01-18,1555.96,1,37
2038634,Female,Amela �kesson,Fairburn,GA,Georgia,"30213",United States,North America,1954-10-14,,,,,
2039753,Female,Elise Stewart,South Bend,IN,Indiana,"46625",United States,North America,1976-03-07,2020-08-08,2020-08-08,2901.00,1,6
2039789,Female,Eva Lynge,Columbus,OH,Ohio,"43215",United States,North America,1993-06-02,2017-07-01,2020-12-23,1784.91,3,43
2039796,Male,Cupido Portillo,Pittsburgh,PA,Pennsylvania,"15219",United States,North America,1949-08-14,2017-08-31,2019-10-24,12087.97,5,42
2040156,Male,Patrick Fabro,Wilkes Barre,PA,Pennsylvania,"18701",United States,North America,1987-11-28,2017-11-04,2020-01-05,2387.93,3,39
